transaction_id,transaction_date,transaction_type,amount,location,customer_age,account_age_days,previous_transaction_count,is_fraud
TXN08519,2026-01-22 14:18:00,Payment,96.45,Delhi,37,827,16,0
TXN00541,2026-01-22 14:20:00,Payment,67.5,Bengaluru,22,1045,30,0
TXN09562,2026-01-22 14:24:00,Payment,359.48,Kolkata,65,1793,148,0
TXN01334,2026-01-22 14:25:00,Transfer,139.07,Jaipur,31,2514,33,0
TXN07256,2026-01-22 14:28:00,Transfer,584.59,Chennai,36,1878,80,0
TXN01051,2026-01-22 14:30:00,Payment,63.69,Hyderabad,67,1853,49,0
TXN00366,2026-01-22 14:30:00,Withdrawal,112.17,Bengaluru,62,998,66,1
TXN03342,2026-01-22 14:32:00,Transfer,1027.58,Hyderabad,18,540,36,0
TXN08098,2026-01-22 14:35:00,Transfer,154.33,Jaipur,39,1791,18,0
TXN09550,2026-01-22 14:36:00,Payment,141.47,Chennai,60,745,27,0
TXN04470,2026-01-22 14:36:00,Withdrawal,112.84,Delhi,21,1857,17,0
TXN03707,2026-01-22 14:39:00,Payment,683.51,Chennai,52,1072,70,0
TXN03656,2026-01-22 14:46:00,Payment,129.56,Bengaluru,36,1008,83,0
TXN01159,2026-01-22 14:51:00,Payment,251.42,Pune,46,729,40,0
TXN07757,2026-01-22 14:52:00,Payment,533.79,Bengaluru,45,628,11,0
TXN04330,2026-01-22 14:53:00,Payment,314.96,Hyderabad,51,576,26,0
TXN06836,2026-01-22 14:55:00,Transfer,870.08,Mumbai,22,2750,33,0
TXN02775,2026-01-22 14:55:00,Payment,260.34,Delhi,39,1421,37,0
TXN00031,2026-01-22 14:58:00,Payment,1395.92,Kolkata,51,416,5,0
TXN03089,2026-01-22 14:58:00,Transfer,140.79,Bengaluru,43,904,34,0
TXN05170,2026-01-22 14:58:00,Payment,168.79,Mumbai,40,520,43,0
TXN06660,2026-01-22 14:59:00,Transfer,65.59,Kolkata,24,1479,26,0
TXN09809,2026-01-22 15:08:00,Transfer,433.2,Pune,37,379,18,0
TXN08696,2026-01-22 15:08:00,Payment,205.69,Chennai,31,1069,35,0
TXN02984,2026-01-22 15:11:00,Transfer,107.13,Delhi,43,1097,144,0
TXN03700,2026-01-22 15:12:00,Transfer,229.69,Delhi,50,946,48,0
TXN03773,2026-01-22 15:19:00,Transfer,1108.66,Chennai,53,891,9,0
TXN06843,2026-01-22 15:20:00,Payment,179.4,Mumbai,43,347,50,0
TXN09132,2026-01-22 15:24:00,Transfer,33.56,Ahmedabad,30,368,52,0
TXN03674,2026-01-22 15:25:00,Payment,45.28,Bengaluru,42,750,19,0
TXN02073,2026-01-22 15:32:00,Transfer,67.44,Kolkata,66,589,95,1
TXN00702,2026-01-22 15:35:00,Payment,484.0,Hyderabad,25,1133,58,0
TXN03657,2026-01-22 15:36:00,Payment,515.49,Pune,19,1114,56,0
TXN05412,2026-01-22 15:36:00,Transfer,167.26,Jaipur,37,1193,11,0
TXN07983,2026-01-22 15:47:00,Payment,218.06,Bengaluru,29,316,60,0
TXN06919,2026-01-22 15:52:00,Withdrawal,43.29,Ahmedabad,52,203,24,0
TXN02113,2026-01-22 15:52:00,Withdrawal,273.03,Pune,44,176,37,0
TXN05619,2026-01-22 15:55:00,Withdrawal,1585.23,Delhi,25,778,17,0
TXN09263,2026-01-22 15:57:00,Transfer,177.17,Mumbai,62,941,56,0
TXN01417,2026-01-22 16:02:00,Payment,1985.59,Jaipur,69,1587,86,0
TXN06098,2026-01-22 16:03:00,Withdrawal,57.34,Pune,49,882,60,0
TXN04078,2026-01-22 16:05:00,Payment,165.83,Kolkata,29,975,27,0
TXN06955,2026-01-22 16:16:00,Withdrawal,275.3,Hyderabad,18,1114,14,0
TXN09976,2026-01-22 16:19:00,Transfer,293.03,Mumbai,51,1007,79,0
TXN03799,2026-01-22 16:19:00,Withdrawal,184.54,Pune,41,452,76,0
TXN08191,2026-01-22 16:21:00,Transfer,995.03,Bengaluru,33,1414,75,0
TXN04860,2026-01-22 16:22:00,Payment,120.54,Hyderabad,60,135,72,0
TXN08660,2026-01-22 16:27:00,Payment,382.48,Bengaluru,55,296,24,0
TXN00192,2026-01-22 16:28:00,Transfer,101.27,Ahmedabad,52,2197,110,0
TXN06703,2026-01-22 16:30:00,Payment,211.86,Jaipur,44,414,34,0
TXN09507,2026-01-22 16:31:00,Transfer,679.13,Mumbai,32,711,25,0
TXN06279,2026-01-22 16:32:00,Payment,780.96,Hyderabad,37,583,39,0
TXN09325,2026-01-22 16:39:00,Transfer,190.48,Bengaluru,22,942,18,0
TXN07890,2026-01-22 16:43:00,Payment,339.44,Kolkata,58,1294,61,1
TXN04508,2026-01-22 16:44:00,Payment,87.85,Delhi,41,454,47,0
TXN02591,2026-01-22 16:50:00,Payment,475.94,Ahmedabad,49,1157,65,0
TXN05656,2026-01-22 16:50:00,Withdrawal,95.03,Chennai,54,362,72,0
TXN06709,2026-01-22 16:51:00,Payment,489.5,Kolkata,66,1117,66,0
TXN05233,2026-01-22 16:52:00,Payment,260.01,Delhi,60,693,18,0
TXN01877,2026-01-22 16:54:00,Payment,104.1,Ahmedabad,47,1665,35,0
TXN03937,2026-01-22 16:58:00,Transfer,67.92,Hyderabad,20,1455,54,0
TXN06809,2026-01-22 17:03:00,Payment,301.07,Delhi,50,1080,39,0
TXN05036,2026-01-22 17:06:00,Withdrawal,80.5,Mumbai,68,2553,71,0
TXN06647,2026-01-22 17:07:00,Transfer,279.78,Kolkata,68,965,43,0
TXN08656,2026-01-22 17:10:00,Payment,235.42,Pune,24,989,21,0
TXN09801,2026-01-22 17:10:00,Transfer,218.71,Chennai,36,320,30,0
TXN06365,2026-01-22 17:13:00,Transfer,512.91,Delhi,63,1237,22,0
TXN07060,2026-01-22 17:15:00,Withdrawal,254.12,Chennai,44,1035,133,0
TXN00205,2026-01-22 17:15:00,Transfer,121.24,Mumbai,59,487,30,0
TXN08924,2026-01-22 17:16:00,Withdrawal,281.09,Jaipur,62,1185,75,0
TXN09361,2026-01-22 17:20:00,Transfer,99.33,Mumbai,19,1456,23,0
TXN07931,2026-01-22 17:26:00,Payment,397.09,Hyderabad,54,2666,71,0
TXN03203,2026-01-22 17:30:00,Transfer,730.21,Mumbai,27,1135,10,0
TXN05932,2026-01-22 17:31:00,Withdrawal,1279.71,Mumbai,65,688,22,0
TXN05452,2026-01-22 17:31:00,Transfer,475.98,Chennai,59,1486,40,0
TXN01074,2026-01-22 17:31:00,Transfer,682.86,Bengaluru,46,706,128,0
TXN03290,2026-01-22 17:33:00,Transfer,87.08,Pune,19,520,69,0
TXN03394,2026-01-22 17:35:00,Transfer,265.26,Delhi,66,797,47,0
TXN01948,2026-01-22 17:36:00,Withdrawal,284.19,Ahmedabad,19,363,38,0
TXN01477,2026-01-22 17:37:00,Payment,239.3,Kolkata,38,750,197,0
TXN04019,2026-01-22 17:44:00,Payment,607.23,Chennai,26,1115,53,0
TXN02302,2026-01-22 17:56:00,Withdrawal,476.0,Chennai,41,599,97,0
TXN09287,2026-01-22 17:56:00,Transfer,45.39,Kolkata,60,638,22,0
TXN06767,2026-01-22 17:59:00,Withdrawal,283.61,Chennai,37,1542,39,0
TXN04333,2026-01-22 18:00:00,Payment,908.15,Delhi,27,60,8,0
TXN00999,2026-01-22 18:00:00,Payment,435.15,Chennai,35,1277,43,0
TXN05515,2026-01-22 18:10:00,Payment,33.77,Pune,65,583,45,0
TXN02503,2026-01-22 18:12:00,Transfer,1178.9,Chennai,43,248,144,0
TXN07724,2026-01-22 18:13:00,Payment,224.73,Bengaluru,42,1156,5,0
TXN03771,2026-01-22 18:15:00,Payment,176.07,Mumbai,51,1679,77,0
TXN07790,2026-01-22 18:16:00,Withdrawal,484.79,Hyderabad,59,725,6,0
TXN03422,2026-01-22 18:18:00,Transfer,74.63,Delhi,27,1008,118,0
TXN06659,2026-01-22 18:19:00,Payment,101.07,Hyderabad,31,453,40,0
TXN07569,2026-01-22 18:21:00,Payment,159.53,Chennai,21,486,18,0
TXN02979,2026-01-22 18:29:00,Transfer,1009.95,Jaipur,25,1683,32,0
TXN00735,2026-01-22 18:37:00,Transfer,878.21,Kolkata,40,1631,30,0
TXN05940,2026-01-22 18:38:00,Transfer,667.53,Hyderabad,37,1177,89,0
TXN07324,2026-01-22 18:38:00,Payment,582.36,Delhi,44,324,97,0
TXN06217,2026-01-22 18:40:00,Payment,286.04,Mumbai,43,217,16,0
TXN09073,2026-01-22 18:44:00,Withdrawal,123.8,Kolkata,48,613,11,0
TXN06516,2026-01-22 18:45:00,Payment,108.86,Jaipur,46,416,26,0
TXN06389,2026-01-22 18:50:00,Transfer,316.22,Mumbai,58,1708,48,0
TXN02595,2026-01-22 18:53:00,Withdrawal,449.79,Bengaluru,69,649,71,0
TXN09340,2026-01-22 18:54:00,Payment,207.09,Chennai,26,672,81,0
TXN05121,2026-01-22 18:55:00,Transfer,488.5,Hyderabad,47,1598,31,0
TXN04553,2026-01-22 18:55:00,Transfer,390.53,Chennai,49,432,57,0
TXN05002,2026-01-22 19:01:00,Transfer,572.16,Mumbai,34,1434,96,0
TXN07114,2026-01-22 19:01:00,Payment,768.87,Delhi,29,260,64,0
TXN07994,2026-01-22 19:05:00,Payment,243.05,Bengaluru,19,386,16,0
TXN03322,2026-01-22 19:05:00,Transfer,558.96,Kolkata,46,779,44,0
TXN02099,2026-01-22 19:06:00,Payment,55.04,Delhi,25,1362,19,0
TXN07011,2026-01-22 19:10:00,Payment,1130.2,Jaipur,40,625,117,0
TXN00287,2026-01-22 19:18:00,Transfer,149.43,Jaipur,18,1077,84,0
TXN04438,2026-01-22 19:25:00,Payment,232.93,Bengaluru,41,2122,37,0
TXN02402,2026-01-22 19:29:00,Payment,440.5,Mumbai,39,479,62,0
TXN08614,2026-01-22 19:31:00,Payment,2308.05,Bengaluru,27,752,48,0
TXN02162,2026-01-22 19:32:00,Transfer,103.65,Delhi,68,1190,145,0
TXN09047,2026-01-22 19:41:00,Transfer,41.37,Kolkata,50,2384,33,0
TXN03789,2026-01-22 19:49:00,Withdrawal,275.17,Delhi,40,2272,101,0
TXN00827,2026-01-22 19:51:00,Transfer,386.78,Kolkata,37,964,33,0
TXN09793,2026-01-22 19:52:00,Withdrawal,395.32,Pune,36,2003,14,0
TXN03066,2026-01-22 19:53:00,Transfer,301.11,Pune,56,650,223,0
TXN02148,2026-01-22 19:55:00,Payment,126.59,Kolkata,60,776,100,0
TXN07980,2026-01-22 19:58:00,Payment,225.69,Pune,39,662,65,0
TXN02053,2026-01-22 19:59:00,Payment,97.73,Bengaluru,34,377,6,1
TXN07189,2026-01-22 20:05:00,Payment,44.23,Bengaluru,26,1516,67,0
TXN01513,2026-01-22 20:07:00,Payment,215.09,Mumbai,59,212,39,0
TXN07385,2026-01-22 20:08:00,Payment,417.15,Jaipur,63,117,98,0
TXN03315,2026-01-22 20:14:00,Payment,227.65,Pune,23,974,50,0
TXN01905,2026-01-22 20:23:00,Transfer,332.05,Delhi,68,647,21,0
TXN07098,2026-01-22 20:24:00,Transfer,55.51,Jaipur,58,1534,46,0
TXN03129,2026-01-22 20:26:00,Payment,339.06,Jaipur,61,573,51,0
TXN05016,2026-01-22 20:27:00,Payment,746.3,Hyderabad,38,790,30,0
TXN04929,2026-01-22 20:28:00,Transfer,1194.48,Jaipur,44,1526,68,0
TXN01279,2026-01-22 20:30:00,Transfer,105.92,Kolkata,41,1988,54,0
TXN05497,2026-01-22 20:35:00,Transfer,161.39,Mumbai,50,277,112,0
TXN03663,2026-01-22 20:35:00,Withdrawal,103.01,Pune,56,1487,36,0
TXN04724,2026-01-22 20:35:00,Payment,175.12,Jaipur,57,551,15,0
TXN07169,2026-01-22 20:36:00,Payment,105.49,Bengaluru,27,1066,50,0
TXN07968,2026-01-22 20:39:00,Transfer,652.14,Delhi,47,469,65,1
TXN02476,2026-01-22 20:40:00,Payment,105.45,Chennai,27,1041,32,0
TXN00603,2026-01-22 20:43:00,Transfer,61.17,Mumbai,42,477,30,0
TXN05425,2026-01-22 20:45:00,Payment,22.62,Kolkata,46,1678,4,0
TXN01891,2026-01-22 20:47:00,Transfer,96.14,Hyderabad,18,1423,23,0
TXN00841,2026-01-22 20:47:00,Payment,517.47,Bengaluru,42,276,35,0
TXN08364,2026-01-22 20:52:00,Payment,299.32,Chennai,50,173,79,0
TXN05101,2026-01-22 20:56:00,Transfer,694.06,Mumbai,24,1042,87,0
TXN08906,2026-01-22 20:56:00,Transfer,76.68,Pune,38,1220,28,0
TXN01947,2026-01-22 20:59:00,Transfer,89.05,Kolkata,44,1441,28,0
TXN06137,2026-01-22 21:00:00,Payment,123.68,Jaipur,52,1338,19,0
TXN02052,2026-01-22 21:05:00,Payment,88.31,Mumbai,28,810,109,0
TXN01382,2026-01-22 21:07:00,Transfer,189.27,Chennai,22,2388,120,0
TXN00024,2026-01-22 21:10:00,Payment,1092.73,Jaipur,65,456,26,0
TXN05769,2026-01-22 21:13:00,Withdrawal,45.01,Chennai,42,1288,10,0
TXN06827,2026-01-22 21:16:00,Withdrawal,317.16,Jaipur,29,1164,29,0
TXN04426,2026-01-22 21:17:00,Payment,420.55,Bengaluru,44,984,50,0
TXN06218,2026-01-22 21:18:00,Payment,750.84,Hyderabad,35,1142,27,0
TXN02911,2026-01-22 21:20:00,Transfer,139.81,Delhi,19,309,56,0
TXN01950,2026-01-22 21:21:00,Transfer,106.92,Jaipur,46,1123,28,0
TXN06717,2026-01-22 21:25:00,Withdrawal,48.67,Mumbai,54,1331,75,0
TXN02909,2026-01-22 21:25:00,Transfer,65.95,Chennai,20,1254,32,0
TXN04560,2026-01-22 21:27:00,Transfer,563.47,Hyderabad,63,531,53,1
TXN00487,2026-01-22 21:27:00,Withdrawal,388.21,Jaipur,32,1212,62,0
TXN03641,2026-01-22 21:28:00,Payment,200.35,Mumbai,23,1293,15,0
TXN00960,2026-01-22 21:36:00,Payment,404.4,Bengaluru,61,535,41,0
TXN00705,2026-01-22 21:47:00,Payment,75.18,Kolkata,25,825,17,0
TXN09610,2026-01-22 21:49:00,Transfer,1696.2,Pune,57,828,205,0
TXN09477,2026-01-22 21:51:00,Withdrawal,273.06,Bengaluru,42,1222,75,0
TXN06161,2026-01-22 21:55:00,Transfer,121.25,Chennai,58,425,9,0
TXN08298,2026-01-22 21:58:00,Transfer,204.43,Delhi,68,1271,37,0
TXN02623,2026-01-22 22:01:00,Transfer,327.16,Kolkata,20,1595,28,0
TXN05097,2026-01-22 22:02:00,Payment,48.01,Pune,66,984,117,0
TXN07827,2026-01-22 22:04:00,Transfer,117.23,Chennai,63,723,71,0
TXN00072,2026-01-22 22:04:00,Payment,44.1,Chennai,67,500,23,0
TXN06056,2026-01-22 22:08:00,Withdrawal,1244.09,Kolkata,62,400,24,0
TXN03688,2026-01-22 22:11:00,Payment,65.59,Ahmedabad,19,1206,53,0
TXN00834,2026-01-22 22:14:00,Payment,83.24,Hyderabad,57,1216,85,0
TXN06589,2026-01-22 22:16:00,Withdrawal,45.37,Chennai,56,1716,92,0
TXN00569,2026-01-22 22:16:00,Payment,430.32,Chennai,25,459,179,0
TXN06440,2026-01-22 22:17:00,Transfer,1497.59,Kolkata,58,1458,131,0
TXN07778,2026-01-22 22:20:00,Payment,114.11,Delhi,67,408,58,0
TXN06207,2026-01-22 22:21:00,Payment,312.14,Chennai,31,3655,18,0
TXN05699,2026-01-22 22:21:00,Payment,220.79,Chennai,35,1797,18,0
TXN07884,2026-01-22 22:23:00,Payment,199.7,Bengaluru,41,1122,22,0
TXN00840,2026-01-22 22:26:00,Payment,523.69,Delhi,47,1303,103,0
TXN02599,2026-01-22 22:28:00,Transfer,96.79,Kolkata,60,2537,26,1
TXN00621,2026-01-22 22:28:00,Transfer,1446.27,Ahmedabad,37,849,29,1
TXN07459,2026-01-22 22:35:00,Transfer,139.96,Pune,65,1470,27,0
TXN07784,2026-01-22 22:36:00,Transfer,76.09,Bengaluru,24,739,29,0
TXN01338,2026-01-22 22:37:00,Transfer,63.84,Chennai,67,885,28,0
TXN04520,2026-01-22 22:38:00,Transfer,140.73,Hyderabad,21,1439,35,0
TXN06742,2026-01-22 22:44:00,Withdrawal,158.54,Mumbai,38,644,16,0
TXN05752,2026-01-22 22:46:00,Payment,104.15,Kolkata,37,1928,29,0
TXN02195,2026-01-22 22:46:00,Payment,167.22,Jaipur,51,1216,22,0
TXN00688,2026-01-22 22:51:00,Payment,157.96,Mumbai,51,1796,38,0
TXN04536,2026-01-22 22:56:00,Payment,61.37,Delhi,35,716,20,0
TXN07929,2026-01-23 08:03:00,Withdrawal,210.19,Pune,62,413,13,0
TXN04337,2026-01-23 08:06:00,Payment,240.68,Delhi,29,718,12,0
TXN01927,2026-01-23 08:08:00,Withdrawal,498.38,Pune,57,783,12,0
TXN01621,2026-01-23 08:12:00,Transfer,371.57,Chennai,37,1718,76,0
TXN03547,2026-01-23 08:16:00,Withdrawal,218.79,Delhi,56,615,58,0
TXN09703,2026-01-23 08:20:00,Transfer,502.45,Chennai,48,1160,35,0
TXN01327,2026-01-23 08:21:00,Payment,166.83,Chennai,22,375,34,0
TXN09744,2026-01-23 08:25:00,Transfer,561.9,Bengaluru,19,927,27,0
TXN02677,2026-01-23 08:27:00,Transfer,140.11,Pune,34,751,121,0
TXN08215,2026-01-23 08:28:00,Payment,58.92,Chennai,45,1235,69,0
TXN00330,2026-01-23 08:28:00,Payment,132.68,Jaipur,36,785,33,0
TXN06765,2026-01-23 08:29:00,Payment,635.65,Chennai,66,1636,37,0
TXN05534,2026-01-23 08:29:00,Withdrawal,84.09,Delhi,30,2490,38,0
TXN01262,2026-01-23 08:32:00,Transfer,108.27,Bengaluru,32,302,28,0
TXN05073,2026-01-23 08:33:00,Withdrawal,963.33,Mumbai,24,878,54,0
TXN09985,2026-01-23 08:34:00,Withdrawal,461.27,Bengaluru,67,2067,13,0
TXN05532,2026-01-23 08:37:00,Withdrawal,636.83,Kolkata,66,475,5,0
TXN08358,2026-01-23 08:39:00,Withdrawal,611.03,Delhi,36,1532,43,0
TXN05841,2026-01-23 08:41:00,Payment,70.6,Kolkata,62,1315,24,0
TXN00127,2026-01-23 08:42:00,Payment,324.49,Hyderabad,33,549,4,0
TXN00267,2026-01-23 08:43:00,Withdrawal,561.18,Delhi,42,1191,47,0
TXN08192,2026-01-23 08:44:00,Withdrawal,108.69,Chennai,60,1837,28,0
TXN00943,2026-01-23 08:45:00,Transfer,175.56,Bengaluru,40,1286,71,1
TXN07277,2026-01-23 08:57:00,Payment,237.56,Ahmedabad,32,541,52,0
TXN02935,2026-01-23 09:06:00,Payment,33.54,Jaipur,26,253,10,0
TXN09067,2026-01-23 09:15:00,Payment,212.46,Kolkata,44,935,20,1
TXN05058,2026-01-23 09:17:00,Withdrawal,217.68,Pune,31,768,40,0
TXN04527,2026-01-23 09:25:00,Withdrawal,81.68,Ahmedabad,54,994,8,0
TXN08170,2026-01-23 09:26:00,Payment,691.97,Chennai,52,1442,57,0
TXN03935,2026-01-23 09:28:00,Payment,46.74,Bengaluru,62,1074,33,0
TXN06269,2026-01-23 09:29:00,Transfer,250.35,Delhi,34,1142,22,0
TXN04947,2026-01-23 09:32:00,Payment,524.9,Mumbai,24,2413,23,0
TXN03036,2026-01-23 09:36:00,Transfer,249.46,Hyderabad,36,449,82,0
TXN09363,2026-01-23 09:37:00,Transfer,37.49,Chennai,25,1365,102,0
TXN01744,2026-01-23 09:38:00,Transfer,298.72,Mumbai,50,460,27,0
TXN00469,2026-01-23 09:41:00,Transfer,190.95,Pune,51,203,55,0
TXN01764,2026-01-23 09:43:00,Transfer,88.86,Kolkata,53,946,53,0
TXN00639,2026-01-23 09:56:00,Payment,15.34,Jaipur,24,392,65,0
TXN00061,2026-01-23 10:03:00,Payment,55.92,Hyderabad,68,848,118,0
TXN06106,2026-01-23 10:06:00,Payment,1092.8,Pune,39,2186,149,0
TXN03122,2026-01-23 10:08:00,Withdrawal,1761.25,Hyderabad,22,766,40,0
TXN09304,2026-01-23 10:08:00,Payment,547.31,Ahmedabad,61,903,7,0
TXN04052,2026-01-23 10:09:00,Payment,411.56,Bengaluru,18,737,28,0
TXN02951,2026-01-23 10:12:00,Withdrawal,284.19,Chennai,30,1310,80,0
TXN01155,2026-01-23 10:14:00,Payment,29.95,Mumbai,50,957,58,0
TXN02132,2026-01-23 10:20:00,Payment,828.77,Jaipur,61,412,16,0
TXN04479,2026-01-23 10:24:00,Payment,317.37,Chennai,49,431,61,0
TXN09982,2026-01-23 10:25:00,Payment,132.99,Delhi,57,316,64,0
TXN08079,2026-01-23 10:27:00,Payment,847.54,Pune,51,1676,79,0
TXN05652,2026-01-23 10:32:00,Payment,702.3,Bengaluru,56,112,68,1
TXN04711,2026-01-23 10:33:00,Payment,220.51,Mumbai,64,264,108,0
TXN02463,2026-01-23 10:33:00,Transfer,43.5,Bengaluru,56,1142,4,0
TXN04390,2026-01-23 10:34:00,Payment,208.77,Ahmedabad,39,824,135,0
TXN03577,2026-01-23 10:37:00,Transfer,108.53,Delhi,68,1262,52,0
TXN02303,2026-01-23 10:43:00,Payment,336.11,Delhi,58,1560,96,0
TXN04933,2026-01-23 10:50:00,Payment,45.82,Chennai,18,1456,28,0
TXN01851,2026-01-23 10:51:00,Payment,185.07,Kolkata,24,599,36,0
TXN06800,2026-01-23 10:52:00,Payment,145.84,Delhi,59,1733,144,0
TXN03821,2026-01-23 10:55:00,Payment,293.86,Hyderabad,40,306,35,0
TXN00901,2026-01-23 11:02:00,Transfer,376.83,Mumbai,36,963,33,0
TXN09710,2026-01-23 11:03:00,Transfer,237.34,Pune,60,1681,39,1
TXN03210,2026-01-23 11:14:00,Withdrawal,361.87,Ahmedabad,25,333,95,0
TXN02506,2026-01-23 11:16:00,Transfer,27.7,Hyderabad,62,1888,58,0
TXN04122,2026-01-23 11:25:00,Payment,536.26,Jaipur,55,1041,121,0
TXN04284,2026-01-23 11:28:00,Transfer,105.3,Pune,30,1335,53,0
TXN09594,2026-01-23 11:29:00,Transfer,94.22,Chennai,40,889,14,0
TXN01175,2026-01-23 11:36:00,Transfer,20.82,Pune,47,232,86,0
TXN05172,2026-01-23 11:37:00,Withdrawal,83.18,Ahmedabad,33,229,39,0
TXN02850,2026-01-23 11:42:00,Payment,72.45,Mumbai,44,654,145,0
TXN03955,2026-01-23 11:44:00,Payment,332.51,Jaipur,48,459,64,0
TXN03428,2026-01-23 11:45:00,Transfer,178.58,Hyderabad,23,1393,41,0
TXN01205,2026-01-23 11:46:00,Payment,214.23,Pune,44,1824,72,0
TXN05359,2026-01-23 11:49:00,Payment,96.21,Kolkata,61,394,4,1
TXN06002,2026-01-23 11:52:00,Payment,668.72,Kolkata,23,865,23,0
TXN02643,2026-01-23 11:55:00,Transfer,322.65,Delhi,49,627,24,0
TXN02021,2026-01-23 11:57:00,Transfer,39.32,Jaipur,52,983,22,0
TXN06602,2026-01-23 11:58:00,Transfer,202.77,Mumbai,31,427,10,0
TXN01496,2026-01-23 12:00:00,Transfer,1249.26,Delhi,24,819,81,0
TXN03537,2026-01-23 12:01:00,Transfer,128.4,Bengaluru,49,1161,25,0
TXN05482,2026-01-23 12:01:00,Payment,237.09,Delhi,40,752,96,0
TXN09141,2026-01-23 12:08:00,Payment,235.42,Delhi,63,659,38,1
TXN00675,2026-01-23 12:10:00,Transfer,430.23,Pune,68,544,15,0
TXN03140,2026-01-23 12:11:00,Payment,91.02,Kolkata,18,1235,14,0
TXN02173,2026-01-23 12:11:00,Payment,26.93,Mumbai,56,130,63,0
TXN02103,2026-01-23 12:14:00,Payment,127.52,Bengaluru,55,1260,69,0
TXN03305,2026-01-23 12:21:00,Withdrawal,188.63,Pune,65,733,26,0
TXN08500,2026-01-23 12:28:00,Payment,1890.54,Chennai,43,1737,45,0
TXN04307,2026-01-23 12:33:00,Payment,234.45,Chennai,23,2439,17,0
TXN08495,2026-01-23 12:42:00,Payment,511.11,Hyderabad,61,633,42,0
TXN08554,2026-01-23 12:42:00,Withdrawal,266.74,Pune,47,189,49,0
TXN01862,2026-01-23 12:44:00,Payment,177.87,Chennai,33,1405,63,0
TXN01980,2026-01-23 12:45:00,Transfer,380.75,Pune,51,438,44,0
TXN00713,2026-01-23 12:53:00,Payment,103.91,Jaipur,50,870,28,0
TXN04866,2026-01-23 12:53:00,Payment,150.53,Hyderabad,23,587,26,0
TXN07283,2026-01-23 12:56:00,Payment,33.83,Chennai,68,1626,66,0
TXN08281,2026-01-23 13:00:00,Transfer,437.1,Ahmedabad,59,321,108,0
TXN06257,2026-01-23 13:04:00,Payment,91.25,Kolkata,20,657,69,0
TXN00148,2026-01-23 13:05:00,Withdrawal,153.08,Hyderabad,67,753,107,0
TXN00983,2026-01-23 13:05:00,Payment,135.59,Mumbai,46,982,29,0
TXN07158,2026-01-23 13:06:00,Transfer,206.43,Mumbai,51,1407,17,0
TXN04847,2026-01-23 13:13:00,Payment,1668.08,Ahmedabad,35,651,48,0
TXN08419,2026-01-23 13:20:00,Payment,159.68,Chennai,41,572,28,0
TXN02097,2026-01-23 13:21:00,Transfer,104.45,Chennai,61,172,21,0
TXN02318,2026-01-23 13:21:00,Transfer,47.46,Kolkata,19,247,38,1
TXN08161,2026-01-23 13:23:00,Payment,4974.42,Chennai,31,855,63,1
TXN04317,2026-01-23 13:23:00,Withdrawal,66.52,Delhi,68,293,24,0
TXN00720,2026-01-23 13:24:00,Payment,22.53,Mumbai,44,833,88,0
TXN08103,2026-01-23 13:28:00,Transfer,212.65,Kolkata,48,682,91,0
TXN08305,2026-01-23 13:30:00,Payment,829.11,Chennai,53,1053,99,0
TXN05961,2026-01-23 13:36:00,Withdrawal,227.59,Ahmedabad,29,474,67,0
TXN02684,2026-01-23 13:38:00,Transfer,380.48,Bengaluru,22,998,65,0
TXN03780,2026-01-23 13:41:00,Payment,551.45,Jaipur,60,1231,80,1
TXN04303,2026-01-23 13:42:00,Transfer,78.24,Ahmedabad,50,1241,142,0
TXN06070,2026-01-23 13:45:00,Withdrawal,154.36,Pune,67,827,4,0
TXN04101,2026-01-23 13:45:00,Payment,322.3,Bengaluru,27,1355,23,0
TXN00275,2026-01-23 13:47:00,Payment,149.88,Bengaluru,66,1156,46,0
TXN04864,2026-01-23 13:50:00,Transfer,1675.53,Chennai,27,907,43,1
TXN03257,2026-01-23 13:51:00,Payment,438.18,Bengaluru,30,1158,22,0
TXN00411,2026-01-23 13:54:00,Payment,634.95,Pune,52,1184,67,0
TXN02648,2026-01-23 13:55:00,Payment,112.49,Mumbai,55,1127,44,0
TXN07996,2026-01-23 13:55:00,Payment,87.54,Jaipur,48,2103,107,0
TXN02374,2026-01-23 13:56:00,Payment,55.51,Bengaluru,69,742,4,0
TXN01410,2026-01-23 13:58:00,Payment,31.48,Hyderabad,33,263,24,0
TXN02336,2026-01-23 14:01:00,Payment,2983.19,Chennai,66,479,31,0
TXN05035,2026-01-23 14:07:00,Transfer,311.98,Bengaluru,30,729,55,1
TXN04846,2026-01-23 14:07:00,Transfer,161.83,Mumbai,38,253,36,0
TXN03535,2026-01-23 14:13:00,Transfer,729.94,Jaipur,20,2147,15,0
TXN00847,2026-01-23 14:16:00,Payment,126.67,Ahmedabad,32,1115,11,0
TXN02825,2026-01-23 14:18:00,Payment,60.65,Kolkata,44,1315,62,0
TXN04262,2026-01-23 14:20:00,Withdrawal,293.72,Delhi,67,238,34,0
TXN05480,2026-01-23 14:21:00,Payment,2233.04,Hyderabad,46,1574,8,0
TXN06739,2026-01-23 14:24:00,Withdrawal,434.51,Jaipur,52,1326,65,1
TXN06026,2026-01-23 14:28:00,Withdrawal,1015.24,Chennai,18,614,28,1
TXN05788,2026-01-23 14:31:00,Payment,5319.09,Pune,69,684,74,0
