transaction_id,amount,transaction_type,location,timestamp,is_fraud
TXN0013676,46.06,ATM,TX,2024-05-22 11:00:00,0
TXN0013677,22.23,ATM,TX,2024-05-22 11:15:00,0
TXN0013678,169.35,Online,WA,2024-05-22 11:30:00,0
TXN0013679,92.02,Online,CA,2024-05-22 11:45:00,0
TXN0013680,9.17,POS,WA,2024-05-22 12:00:00,0
TXN0013681,29.7,Transfer,WA,2024-05-22 12:15:00,0
TXN0013682,12.45,Online,FL,2024-05-22 12:30:00,0
TXN0013683,3.98,POS,CA,2024-05-22 12:45:00,0
TXN0013684,179.6,POS,NY,2024-05-22 13:00:00,0
TXN0013685,114.04,POS,WA,2024-05-22 13:15:00,0
TXN0013686,4.8,Online,IL,2024-05-22 13:30:00,0
TXN0013687,36.03,POS,NY,2024-05-22 13:45:00,0
TXN0013688,3.14,Transfer,TX,2024-05-22 14:00:00,0
TXN0013689,70.11,ATM,FL,2024-05-22 14:15:00,1
TXN0013690,19.32,Online,CA,2024-05-22 14:30:00,0
TXN0013691,14.72,Online,WA,2024-05-22 14:45:00,0
TXN0013692,86.61,ATM,TX,2024-05-22 15:00:00,0
TXN0013693,20.77,POS,IL,2024-05-22 15:15:00,0
TXN0013694,15.27,Transfer,CA,2024-05-22 15:30:00,0
TXN0013695,58.42,ATM,WA,2024-05-22 15:45:00,0
TXN0013696,14.51,Online,NY,2024-05-22 16:00:00,0
TXN0013697,55.82,POS,CA,2024-05-22 16:15:00,0
TXN0013698,20.59,ATM,IL,2024-05-22 16:30:00,0
TXN0013699,52.94,Transfer,CA,2024-05-22 16:45:00,0
TXN0013700,42.16,Transfer,TX,2024-05-22 17:00:00,0
TXN0013701,50.85,Transfer,TX,2024-05-22 17:15:00,0
TXN0013702,6.48,ATM,NY,2024-05-22 17:30:00,0
TXN0013703,177.9,Online,IL,2024-05-22 17:45:00,0
TXN0013704,17.07,ATM,CA,2024-05-22 18:00:00,0
TXN0013705,155.12,Online,WA,2024-05-22 18:15:00,0
TXN0013706,10.36,ATM,IL,2024-05-22 18:30:00,0
TXN0013707,15.02,ATM,IL,2024-05-22 18:45:00,0
TXN0013708,15.2,ATM,IL,2024-05-22 19:00:00,0
TXN0013709,77.6,POS,IL,2024-05-22 19:15:00,0
TXN0013710,12.59,ATM,FL,2024-05-22 19:30:00,0
TXN0013711,33.17,ATM,FL,2024-05-22 19:45:00,0
TXN0013712,3.39,POS,WA,2024-05-22 20:00:00,0
TXN0013713,11.84,ATM,WA,2024-05-22 20:15:00,0
TXN0013714,26.6,POS,FL,2024-05-22 20:30:00,0
TXN0013715,18.15,POS,CA,2024-05-22 20:45:00,0
TXN0013716,2.38,Transfer,IL,2024-05-22 21:00:00,0
TXN0013717,36.57,ATM,CA,2024-05-22 21:15:00,0
TXN0013718,6.76,Online,FL,2024-05-22 21:30:00,0
TXN0013719,191.71,ATM,CA,2024-05-22 21:45:00,0
TXN0013720,16.5,ATM,FL,2024-05-22 22:00:00,0
TXN0013721,277.62,Online,CA,2024-05-22 22:15:00,0
TXN0013722,44.2,Transfer,CA,2024-05-22 22:30:00,0
TXN0013723,34.95,ATM,FL,2024-05-22 22:45:00,0
TXN0013724,11.82,Online,FL,2024-05-22 23:00:00,0
TXN0013725,17.96,POS,FL,2024-05-22 23:15:00,0
TXN0013726,34.66,Transfer,IL,2024-05-22 23:30:00,0
TXN0013727,2.17,ATM,WA,2024-05-22 23:45:00,0
TXN0013728,64.83,POS,WA,2024-05-23 00:00:00,0
TXN0013729,5.32,ATM,TX,2024-05-23 00:15:00,0
TXN0013730,15.26,ATM,TX,2024-05-23 00:30:00,1
TXN0013731,0.87,ATM,NY,2024-05-23 00:45:00,0
TXN0013732,34.75,POS,FL,2024-05-23 01:00:00,0
TXN0013733,48.69,Transfer,TX,2024-05-23 01:15:00,0
TXN0013734,28.51,Online,CA,2024-05-23 01:30:00,0
TXN0013735,29.83,Online,IL,2024-05-23 01:45:00,0
TXN0013736,13.37,Online,WA,2024-05-23 02:00:00,0
TXN0013737,24.5,POS,IL,2024-05-23 02:15:00,0
TXN0013738,83.13,Online,CA,2024-05-23 02:30:00,0
TXN0013739,12.56,Online,NY,2024-05-23 02:45:00,0
TXN0013740,36.73,Online,FL,2024-05-23 03:00:00,0
TXN0013741,47.66,ATM,NY,2024-05-23 03:15:00,0
TXN0013742,15.65,ATM,FL,2024-05-23 03:30:00,0
TXN0013743,27.05,POS,NY,2024-05-23 03:45:00,0
TXN0013744,26.45,ATM,IL,2024-05-23 04:00:00,0
TXN0013745,11.58,Online,IL,2024-05-23 04:15:00,0
TXN0013746,343.67,POS,IL,2024-05-23 04:30:00,0
TXN0013747,12.43,ATM,CA,2024-05-23 04:45:00,0
TXN0013748,149.14,Online,IL,2024-05-23 05:00:00,0
TXN0013749,70.91,Transfer,NY,2024-05-23 05:15:00,0
TXN0013750,1.94,Online,FL,2024-05-23 05:30:00,0
TXN0013751,27.48,ATM,CA,2024-05-23 05:45:00,0
TXN0013752,67.88,POS,FL,2024-05-23 06:00:00,0
TXN0013753,52.86,ATM,WA,2024-05-23 06:15:00,0
TXN0013754,7.2,ATM,TX,2024-05-23 06:30:00,0
TXN0013755,27.72,Online,CA,2024-05-23 06:45:00,0
TXN0013756,5.11,POS,IL,2024-05-23 07:00:00,0
TXN0013757,6.14,POS,FL,2024-05-23 07:15:00,0
TXN0013758,15.54,ATM,TX,2024-05-23 07:30:00,0
TXN0013759,25.54,POS,WA,2024-05-23 07:45:00,0
TXN0013760,132.35,Online,FL,2024-05-23 08:00:00,0
TXN0013761,31.09,POS,FL,2024-05-23 08:15:00,0
TXN0013762,70.25,Online,WA,2024-05-23 08:30:00,0
TXN0013763,5.09,Transfer,CA,2024-05-23 08:45:00,0
TXN0013764,5.35,POS,CA,2024-05-23 09:00:00,0
TXN0013765,11.66,ATM,WA,2024-05-23 09:15:00,0
TXN0013766,157.17,Transfer,FL,2024-05-23 09:30:00,0
TXN0013767,4.33,POS,TX,2024-05-23 09:45:00,0
TXN0013768,3.26,POS,WA,2024-05-23 10:00:00,0
TXN0013769,18.77,Transfer,FL,2024-05-23 10:15:00,0
TXN0013770,81.74,ATM,CA,2024-05-23 10:30:00,0
TXN0013771,3.08,Transfer,FL,2024-05-23 10:45:00,0
TXN0013772,15.26,Transfer,WA,2024-05-23 11:00:00,0
TXN0013773,4.22,POS,WA,2024-05-23 11:15:00,0
TXN0013774,110.52,Online,TX,2024-05-23 11:30:00,0
TXN0013775,45.82,POS,WA,2024-05-23 11:45:00,0
TXN0013776,28.16,ATM,FL,2024-05-23 12:00:00,0
TXN0013777,19.36,Online,CA,2024-05-23 12:15:00,0
TXN0013778,15.55,Online,FL,2024-05-23 12:30:00,0
TXN0013779,24.02,ATM,NY,2024-05-23 12:45:00,0
TXN0013780,9.62,POS,CA,2024-05-23 13:00:00,0
TXN0013781,7.31,POS,WA,2024-05-23 13:15:00,0
TXN0013782,5.6,ATM,FL,2024-05-23 13:30:00,0
TXN0013783,20.73,Online,NY,2024-05-23 13:45:00,0
TXN0013784,8.08,ATM,IL,2024-05-23 14:00:00,0
TXN0013785,56.59,Transfer,NY,2024-05-23 14:15:00,0
TXN0013786,1.76,Transfer,WA,2024-05-23 14:30:00,0
TXN0013787,39.59,Transfer,NY,2024-05-23 14:45:00,0
TXN0013788,38.04,Online,CA,2024-05-23 15:00:00,0
TXN0013789,84.31,POS,WA,2024-05-23 15:15:00,0
TXN0013790,15.21,Online,NY,2024-05-23 15:30:00,0
TXN0013791,3.54,Online,WA,2024-05-23 15:45:00,0
TXN0013792,6.95,Transfer,TX,2024-05-23 16:00:00,0
TXN0013793,76.4,ATM,NY,2024-05-23 16:15:00,0
TXN0013794,14.29,ATM,IL,2024-05-23 16:30:00,0
TXN0013795,12.6,Transfer,CA,2024-05-23 16:45:00,0
TXN0013796,10.3,POS,WA,2024-05-23 17:00:00,0
TXN0013797,18.9,Transfer,TX,2024-05-23 17:15:00,0
TXN0013798,15.62,ATM,FL,2024-05-23 17:30:00,0
TXN0013799,3.31,Transfer,WA,2024-05-23 17:45:00,0
TXN0013800,10.14,ATM,WA,2024-05-23 18:00:00,0
TXN0013801,65.98,ATM,WA,2024-05-23 18:15:00,1
TXN0013802,110.4,POS,CA,2024-05-23 18:30:00,0
TXN0013803,17.66,Transfer,CA,2024-05-23 18:45:00,0
TXN0013804,11.14,POS,IL,2024-05-23 19:00:00,0
TXN0013805,99.17,Transfer,TX,2024-05-23 19:15:00,0
TXN0013806,16.55,POS,WA,2024-05-23 19:30:00,0
TXN0013807,5.15,Online,TX,2024-05-23 19:45:00,0
TXN0013808,17.56,Online,TX,2024-05-23 20:00:00,0
TXN0013809,45.8,Transfer,NY,2024-05-23 20:15:00,0
TXN0013810,125.51,Transfer,NY,2024-05-23 20:30:00,1
TXN0013811,11.52,Transfer,WA,2024-05-23 20:45:00,0
TXN0013812,38.18,Online,TX,2024-05-23 21:00:00,0
TXN0013813,13.83,Transfer,CA,2024-05-23 21:15:00,1
TXN0013814,77.03,Transfer,NY,2024-05-23 21:30:00,0
TXN0013815,27.49,Transfer,TX,2024-05-23 21:45:00,0
TXN0013816,27.61,POS,IL,2024-05-23 22:00:00,0
TXN0013817,6.45,ATM,CA,2024-05-23 22:15:00,0
TXN0013818,14.0,Transfer,FL,2024-05-23 22:30:00,0
TXN0013819,13.92,Transfer,IL,2024-05-23 22:45:00,0
TXN0013820,0.3,Transfer,IL,2024-05-23 23:00:00,0
TXN0013821,55.22,POS,TX,2024-05-23 23:15:00,0
TXN0013822,20.08,ATM,CA,2024-05-23 23:30:00,0
TXN0013823,15.93,Transfer,WA,2024-05-23 23:45:00,0
TXN0013824,13.32,Online,FL,2024-05-24 00:00:00,0
TXN0013825,20.93,Online,CA,2024-05-24 00:15:00,0
TXN0013826,26.91,Online,WA,2024-05-24 00:30:00,0
TXN0013827,4.42,ATM,NY,2024-05-24 00:45:00,0
TXN0013828,23.49,Online,NY,2024-05-24 01:00:00,0
TXN0013829,23.18,ATM,IL,2024-05-24 01:15:00,0
TXN0013830,20.97,Online,NY,2024-05-24 01:30:00,0
TXN0013831,3.58,Transfer,WA,2024-05-24 01:45:00,0
TXN0013832,17.24,POS,IL,2024-05-24 02:00:00,0
TXN0013833,4.54,Transfer,FL,2024-05-24 02:15:00,0
TXN0013834,30.49,ATM,WA,2024-05-24 02:30:00,0
TXN0013835,94.31,POS,IL,2024-05-24 02:45:00,0
TXN0013836,56.07,ATM,CA,2024-05-24 03:00:00,0
TXN0013837,13.65,ATM,FL,2024-05-24 03:15:00,0
TXN0013838,10.79,Online,TX,2024-05-24 03:30:00,0
TXN0013839,10.48,Online,NY,2024-05-24 03:45:00,0
TXN0013840,30.49,Transfer,NY,2024-05-24 04:00:00,0
TXN0013841,9.33,ATM,FL,2024-05-24 04:15:00,0
TXN0013842,10.86,POS,TX,2024-05-24 04:30:00,0
TXN0013843,1.09,ATM,TX,2024-05-24 04:45:00,0
TXN0013844,7.52,POS,CA,2024-05-24 05:00:00,0
TXN0013845,8.12,POS,TX,2024-05-24 05:15:00,0
TXN0013846,10.8,ATM,CA,2024-05-24 05:30:00,0
TXN0013847,83.61,POS,NY,2024-05-24 05:45:00,0
TXN0013848,4.16,ATM,TX,2024-05-24 06:00:00,0
TXN0013849,4.29,Transfer,NY,2024-05-24 06:15:00,0
TXN0013850,40.83,POS,TX,2024-05-24 06:30:00,0
TXN0013851,6.44,POS,TX,2024-05-24 06:45:00,0
TXN0013852,16.73,Online,FL,2024-05-24 07:00:00,0
TXN0013853,24.8,Online,NY,2024-05-24 07:15:00,0
TXN0013854,20.62,Online,TX,2024-05-24 07:30:00,0
TXN0013855,8.18,Transfer,NY,2024-05-24 07:45:00,0
TXN0013856,59.13,Transfer,TX,2024-05-24 08:00:00,0
TXN0013857,116.35,POS,TX,2024-05-24 08:15:00,1
TXN0013858,6.27,Online,TX,2024-05-24 08:30:00,0
TXN0013859,14.73,Transfer,CA,2024-05-24 08:45:00,0
TXN0013860,60.6,ATM,TX,2024-05-24 09:00:00,0
TXN0013861,15.88,ATM,NY,2024-05-24 09:15:00,0
TXN0013862,6.29,ATM,WA,2024-05-24 09:30:00,0
TXN0013863,12.25,Online,WA,2024-05-24 09:45:00,0
TXN0013864,53.4,Online,TX,2024-05-24 10:00:00,0
TXN0013865,6.33,Online,NY,2024-05-24 10:15:00,0
TXN0013866,27.21,ATM,NY,2024-05-24 10:30:00,0
TXN0013867,31.58,ATM,FL,2024-05-24 10:45:00,0
TXN0013868,9.46,Online,WA,2024-05-24 11:00:00,0
TXN0013869,39.11,POS,FL,2024-05-24 11:15:00,0
TXN0013870,44.03,ATM,FL,2024-05-24 11:30:00,0
TXN0013871,64.77,Transfer,NY,2024-05-24 11:45:00,0
TXN0013872,60.02,Transfer,CA,2024-05-24 12:00:00,0
TXN0013873,3.56,ATM,TX,2024-05-24 12:15:00,0
TXN0013874,57.42,ATM,FL,2024-05-24 12:30:00,0
TXN0013875,39.89,Online,FL,2024-05-24 12:45:00,0
TXN0013876,63.22,Transfer,IL,2024-05-24 13:00:00,0
TXN0013877,7.51,Online,FL,2024-05-24 13:15:00,0
TXN0013878,58.05,Transfer,TX,2024-05-24 13:30:00,0
TXN0013879,31.22,Transfer,CA,2024-05-24 13:45:00,0
TXN0013880,5.24,Transfer,IL,2024-05-24 14:00:00,0
TXN0013881,89.24,ATM,NY,2024-05-24 14:15:00,0
TXN0013882,8.16,Transfer,IL,2024-05-24 14:30:00,0
TXN0013883,6.2,POS,IL,2024-05-24 14:45:00,1
TXN0013884,32.17,ATM,TX,2024-05-24 15:00:00,0
TXN0013885,10.01,POS,WA,2024-05-24 15:15:00,0
TXN0013886,30.85,ATM,WA,2024-05-24 15:30:00,0
TXN0013887,15.21,Online,CA,2024-05-24 15:45:00,0
TXN0013888,28.16,Transfer,NY,2024-05-24 16:00:00,0
TXN0013889,52.4,POS,NY,2024-05-24 16:15:00,0
TXN0013890,19.49,Online,IL,2024-05-24 16:30:00,0
TXN0013891,55.77,Online,CA,2024-05-24 16:45:00,0
TXN0013892,54.4,Transfer,NY,2024-05-24 17:00:00,0
TXN0013893,7.65,ATM,TX,2024-05-24 17:15:00,0
TXN0013894,54.92,ATM,CA,2024-05-24 17:30:00,0
TXN0013895,41.67,Online,WA,2024-05-24 17:45:00,0
TXN0013896,23.73,Transfer,NY,2024-05-24 18:00:00,0
TXN0013897,74.59,Online,CA,2024-05-24 18:15:00,1
TXN0013898,139.5,POS,FL,2024-05-24 18:30:00,0
TXN0013899,49.19,Online,TX,2024-05-24 18:45:00,0
TXN0013900,3.68,Transfer,FL,2024-05-24 19:00:00,0
TXN0013901,34.1,ATM,NY,2024-05-24 19:15:00,0
TXN0013902,17.44,ATM,TX,2024-05-24 19:30:00,0
TXN0013903,14.87,POS,CA,2024-05-24 19:45:00,0
TXN0013904,30.38,Transfer,TX,2024-05-24 20:00:00,0
TXN0013905,13.91,Online,FL,2024-05-24 20:15:00,0
TXN0013906,135.93,POS,FL,2024-05-24 20:30:00,0
TXN0013907,28.06,Online,IL,2024-05-24 20:45:00,0
TXN0013908,20.83,Online,FL,2024-05-24 21:00:00,0
TXN0013909,50.73,ATM,IL,2024-05-24 21:15:00,0
TXN0013910,51.76,Online,FL,2024-05-24 21:30:00,0
TXN0013911,80.75,Online,WA,2024-05-24 21:45:00,1
TXN0013912,42.65,POS,FL,2024-05-24 22:00:00,1
TXN0013913,19.58,Transfer,NY,2024-05-24 22:15:00,0
TXN0013914,23.92,Transfer,FL,2024-05-24 22:30:00,0
TXN0013915,1.66,Online,CA,2024-05-24 22:45:00,0
TXN0013916,3.7,Online,TX,2024-05-24 23:00:00,0
TXN0013917,68.43,POS,WA,2024-05-24 23:15:00,0
TXN0013918,13.97,ATM,FL,2024-05-24 23:30:00,0
TXN0013919,168.32,Online,NY,2024-05-24 23:45:00,0
TXN0013920,166.26,Transfer,FL,2024-05-25 00:00:00,0
TXN0013921,4.77,ATM,TX,2024-05-25 00:15:00,0
TXN0013922,29.33,ATM,CA,2024-05-25 00:30:00,0
TXN0013923,587.91,Transfer,WA,2024-05-25 00:45:00,0
TXN0013924,8.19,POS,NY,2024-05-25 01:00:00,0
TXN0013925,32.38,ATM,WA,2024-05-25 01:15:00,0
TXN0013926,15.66,ATM,WA,2024-05-25 01:30:00,0
TXN0013927,15.46,POS,NY,2024-05-25 01:45:00,0
TXN0013928,14.8,Transfer,WA,2024-05-25 02:00:00,0
TXN0013929,20.06,POS,IL,2024-05-25 02:15:00,0
TXN0013930,49.71,Transfer,IL,2024-05-25 02:30:00,0
TXN0013931,8.04,ATM,IL,2024-05-25 02:45:00,0
TXN0013932,36.83,Online,FL,2024-05-25 03:00:00,0
TXN0013933,9.01,ATM,WA,2024-05-25 03:15:00,0
TXN0013934,37.69,POS,IL,2024-05-25 03:30:00,0
TXN0013935,29.6,Online,CA,2024-05-25 03:45:00,0
TXN0013936,8.29,ATM,FL,2024-05-25 04:00:00,0
TXN0013937,24.12,Online,NY,2024-05-25 04:15:00,0
TXN0013938,8.71,Transfer,TX,2024-05-25 04:30:00,0
TXN0013939,7.66,POS,IL,2024-05-25 04:45:00,0
TXN0013940,79.83,ATM,WA,2024-05-25 05:00:00,0
TXN0013941,2.46,ATM,WA,2024-05-25 05:15:00,0
TXN0013942,39.26,Transfer,TX,2024-05-25 05:30:00,0
TXN0013943,46.64,POS,NY,2024-05-25 05:45:00,0
TXN0013944,10.28,POS,WA,2024-05-25 06:00:00,0
TXN0013945,72.76,Transfer,IL,2024-05-25 06:15:00,0
TXN0013946,59.05,POS,IL,2024-05-25 06:30:00,0
TXN0013947,4.54,ATM,IL,2024-05-25 06:45:00,0
TXN0013948,37.75,POS,WA,2024-05-25 07:00:00,0
TXN0013949,35.31,POS,WA,2024-05-25 07:15:00,0
TXN0013950,8.69,Online,FL,2024-05-25 07:30:00,0
TXN0013951,40.07,POS,FL,2024-05-25 07:45:00,0
TXN0013952,49.08,Online,CA,2024-05-25 08:00:00,0
TXN0013953,8.86,POS,NY,2024-05-25 08:15:00,0
TXN0013954,2.01,POS,WA,2024-05-25 08:30:00,0
TXN0013955,32.73,ATM,TX,2024-05-25 08:45:00,0
TXN0013956,8.64,ATM,TX,2024-05-25 09:00:00,0
TXN0013957,2.77,POS,WA,2024-05-25 09:15:00,0
TXN0013958,13.11,Online,WA,2024-05-25 09:30:00,0
TXN0013959,1.28,Online,IL,2024-05-25 09:45:00,0
TXN0013960,13.82,ATM,WA,2024-05-25 10:00:00,0
TXN0013961,117.72,ATM,CA,2024-05-25 10:15:00,0
TXN0013962,0.74,Transfer,WA,2024-05-25 10:30:00,0
TXN0013963,34.96,POS,IL,2024-05-25 10:45:00,0
TXN0013964,6.99,Online,FL,2024-05-25 11:00:00,0
TXN0013965,12.69,Online,WA,2024-05-25 11:15:00,0
TXN0013966,7.09,ATM,TX,2024-05-25 11:30:00,0
TXN0013967,43.04,Transfer,NY,2024-05-25 11:45:00,0
TXN0013968,20.25,POS,FL,2024-05-25 12:00:00,0
TXN0013969,8.25,Transfer,NY,2024-05-25 12:15:00,0
TXN0013970,4.46,Transfer,NY,2024-05-25 12:30:00,0
TXN0013971,12.46,Transfer,FL,2024-05-25 12:45:00,0
TXN0013972,78.54,Online,TX,2024-05-25 13:00:00,1
TXN0013973,4.98,ATM,FL,2024-05-25 13:15:00,0
TXN0013974,33.31,Transfer,NY,2024-05-25 13:30:00,0
TXN0013975,30.42,POS,FL,2024-05-25 13:45:00,0
TXN0013976,1.99,Online,IL,2024-05-25 14:00:00,0
TXN0013977,74.28,Transfer,TX,2024-05-25 14:15:00,0
TXN0013978,19.56,Online,TX,2024-05-25 14:30:00,0
TXN0013979,277.16,Transfer,NY,2024-05-25 14:45:00,0
TXN0013980,155.94,Online,CA,2024-05-25 15:00:00,0
TXN0013981,15.32,POS,TX,2024-05-25 15:15:00,0
TXN0013982,17.12,Online,FL,2024-05-25 15:30:00,0
TXN0013983,6.33,ATM,IL,2024-05-25 15:45:00,0
TXN0013984,4.12,Transfer,CA,2024-05-25 16:00:00,0
TXN0013985,51.98,POS,IL,2024-05-25 16:15:00,0
TXN0013986,15.28,Online,FL,2024-05-25 16:30:00,0
TXN0013987,12.81,ATM,NY,2024-05-25 16:45:00,0
TXN0013988,16.79,Online,TX,2024-05-25 17:00:00,0
TXN0013989,45.45,ATM,TX,2024-05-25 17:15:00,0
TXN0013990,61.74,Transfer,NY,2024-05-25 17:30:00,0
TXN0013991,20.53,Online,TX,2024-05-25 17:45:00,0
TXN0013992,16.35,POS,WA,2024-05-25 18:00:00,0
TXN0013993,23.15,Online,NY,2024-05-25 18:15:00,0
TXN0013994,231.68,ATM,TX,2024-05-25 18:30:00,0
TXN0013995,1.8,POS,TX,2024-05-25 18:45:00,0
TXN0013996,5.29,ATM,WA,2024-05-25 19:00:00,0
TXN0013997,35.81,POS,WA,2024-05-25 19:15:00,0
TXN0013998,24.4,ATM,CA,2024-05-25 19:30:00,0
TXN0013999,86.8,ATM,TX,2024-05-25 19:45:00,0
TXN0014000,95.63,Transfer,WA,2024-05-25 20:00:00,0
TXN0014001,209.26,POS,CA,2024-05-25 20:15:00,0
TXN0014002,8.05,Online,IL,2024-05-25 20:30:00,0
TXN0014003,42.23,ATM,IL,2024-05-25 20:45:00,0
TXN0014004,15.57,ATM,IL,2024-05-25 21:00:00,0
TXN0014005,64.28,ATM,NY,2024-05-25 21:15:00,0
TXN0014006,25.6,Transfer,FL,2024-05-25 21:30:00,0
TXN0014007,58.19,POS,IL,2024-05-25 21:45:00,0
TXN0014008,8.62,Online,CA,2024-05-25 22:00:00,0
TXN0014009,25.0,POS,TX,2024-05-25 22:15:00,0
TXN0014010,11.28,ATM,IL,2024-05-25 22:30:00,0
TXN0014011,15.17,POS,CA,2024-05-25 22:45:00,0
TXN0014012,12.1,POS,TX,2024-05-25 23:00:00,0
TXN0014013,6.15,ATM,FL,2024-05-25 23:15:00,0
TXN0014014,76.51,POS,NY,2024-05-25 23:30:00,0
TXN0014015,29.2,Online,WA,2024-05-25 23:45:00,0
TXN0014016,74.42,POS,CA,2024-05-26 00:00:00,0
TXN0014017,6.41,Transfer,IL,2024-05-26 00:15:00,0
TXN0014018,2.08,ATM,FL,2024-05-26 00:30:00,0
TXN0014019,9.66,Transfer,WA,2024-05-26 00:45:00,0
TXN0014020,17.28,POS,CA,2024-05-26 01:00:00,0
TXN0014021,52.31,Transfer,CA,2024-05-26 01:15:00,0
TXN0014022,71.56,Online,NY,2024-05-26 01:30:00,0
TXN0014023,86.78,Online,IL,2024-05-26 01:45:00,0
TXN0014024,126.14,Online,FL,2024-05-26 02:00:00,0
TXN0014025,48.72,POS,NY,2024-05-26 02:15:00,0
TXN0014026,23.59,Transfer,WA,2024-05-26 02:30:00,0
TXN0014027,8.42,Online,NY,2024-05-26 02:45:00,0
TXN0014028,46.38,Online,FL,2024-05-26 03:00:00,0
TXN0014029,11.47,POS,CA,2024-05-26 03:15:00,0
TXN0014030,8.03,Online,IL,2024-05-26 03:30:00,0
TXN0014031,41.27,POS,CA,2024-05-26 03:45:00,0
TXN0014032,26.8,Transfer,IL,2024-05-26 04:00:00,0
TXN0014033,56.66,POS,FL,2024-05-26 04:15:00,0
TXN0014034,8.91,POS,FL,2024-05-26 04:30:00,0
TXN0014035,82.15,ATM,CA,2024-05-26 04:45:00,0
TXN0014036,31.61,Transfer,NY,2024-05-26 05:00:00,0
TXN0014037,16.97,ATM,WA,2024-05-26 05:15:00,0
TXN0014038,8.49,Online,TX,2024-05-26 05:30:00,0
TXN0014039,5.82,Transfer,FL,2024-05-26 05:45:00,0
TXN0014040,4.15,Transfer,TX,2024-05-26 06:00:00,0
TXN0014041,107.75,POS,CA,2024-05-26 06:15:00,0
TXN0014042,3.9,Online,NY,2024-05-26 06:30:00,0
TXN0014043,43.55,POS,FL,2024-05-26 06:45:00,0
TXN0014044,15.48,Online,FL,2024-05-26 07:00:00,0
TXN0014045,10.51,ATM,CA,2024-05-26 07:15:00,0
TXN0014046,11.86,POS,WA,2024-05-26 07:30:00,0
TXN0014047,18.48,POS,IL,2024-05-26 07:45:00,0
TXN0014048,60.11,Transfer,IL,2024-05-26 08:00:00,0
TXN0014049,40.21,ATM,IL,2024-05-26 08:15:00,0
TXN0014050,20.68,POS,CA,2024-05-26 08:30:00,0
TXN0014051,4.12,Online,IL,2024-05-26 08:45:00,0
TXN0014052,2.54,ATM,WA,2024-05-26 09:00:00,0
TXN0014053,186.74,Online,NY,2024-05-26 09:15:00,0
TXN0014054,6.32,POS,CA,2024-05-26 09:30:00,0
TXN0014055,3.26,Transfer,TX,2024-05-26 09:45:00,0
TXN0014056,77.7,ATM,FL,2024-05-26 10:00:00,0
TXN0014057,3.54,ATM,FL,2024-05-26 10:15:00,0
TXN0014058,49.62,ATM,WA,2024-05-26 10:30:00,0
TXN0014059,62.0,Online,NY,2024-05-26 10:45:00,0
TXN0014060,27.73,POS,FL,2024-05-26 11:00:00,0
TXN0014061,64.4,Online,FL,2024-05-26 11:15:00,0
TXN0014062,4.02,Transfer,CA,2024-05-26 11:30:00,0
TXN0014063,4.9,ATM,CA,2024-05-26 11:45:00,0
TXN0014064,16.47,Transfer,FL,2024-05-26 12:00:00,0
TXN0014065,20.6,Transfer,TX,2024-05-26 12:15:00,0
TXN0014066,18.71,ATM,NY,2024-05-26 12:30:00,0
TXN0014067,35.77,Online,FL,2024-05-26 12:45:00,0
TXN0014068,8.67,Transfer,IL,2024-05-26 13:00:00,0
TXN0014069,1.68,Transfer,NY,2024-05-26 13:15:00,0
TXN0014070,33.31,Online,NY,2024-05-26 13:30:00,0
TXN0014071,15.79,Transfer,NY,2024-05-26 13:45:00,0
TXN0014072,53.86,POS,WA,2024-05-26 14:00:00,0
TXN0014073,239.24,POS,CA,2024-05-26 14:15:00,0
TXN0014074,22.69,ATM,WA,2024-05-26 14:30:00,0
TXN0014075,40.95,Online,TX,2024-05-26 14:45:00,0
TXN0014076,7.19,Transfer,WA,2024-05-26 15:00:00,0
TXN0014077,60.16,POS,TX,2024-05-26 15:15:00,0
TXN0014078,30.81,Transfer,TX,2024-05-26 15:30:00,0
TXN0014079,27.67,Transfer,IL,2024-05-26 15:45:00,0
TXN0014080,60.62,Online,WA,2024-05-26 16:00:00,0
TXN0014081,5.44,Transfer,CA,2024-05-26 16:15:00,0
TXN0014082,40.07,ATM,TX,2024-05-26 16:30:00,0
TXN0014083,35.35,Online,FL,2024-05-26 16:45:00,0
TXN0014084,134.15,Online,IL,2024-05-26 17:00:00,0
TXN0014085,2.46,POS,FL,2024-05-26 17:15:00,0
TXN0014086,18.55,ATM,CA,2024-05-26 17:30:00,0
TXN0014087,272.74,Transfer,TX,2024-05-26 17:45:00,0
TXN0014088,12.75,Transfer,TX,2024-05-26 18:00:00,0
TXN0014089,12.32,POS,CA,2024-05-26 18:15:00,0
TXN0014090,168.52,ATM,CA,2024-05-26 18:30:00,0
TXN0014091,394.84,ATM,FL,2024-05-26 18:45:00,0
TXN0014092,23.62,Transfer,TX,2024-05-26 19:00:00,0
TXN0014093,8.89,Online,TX,2024-05-26 19:15:00,0
TXN0014094,10.24,Online,CA,2024-05-26 19:30:00,0
TXN0014095,12.92,POS,FL,2024-05-26 19:45:00,0
TXN0014096,7.62,Online,FL,2024-05-26 20:00:00,0
TXN0014097,7.95,Online,WA,2024-05-26 20:15:00,0
TXN0014098,25.28,Online,CA,2024-05-26 20:30:00,0
TXN0014099,21.56,Transfer,CA,2024-05-26 20:45:00,0
TXN0014100,36.13,ATM,FL,2024-05-26 21:00:00,0
TXN0014101,21.24,POS,FL,2024-05-26 21:15:00,0
